ProductKey	sku	product_name	product_class_id	subcategory	category	department	product_family	size	brandName	supplier
1206	43291001	1st Foods Peaches	209	Baby Food	Baby Food	Baby Food	Food	5 oz	Gerber	Rowan Warehouse
1207	43292001	1st Foods Peas	209	Baby Food	Baby Food	Baby Food	Food	5 oz	Gerber	Rowan Warehouse
1208	43293001	1st Foods Prunes	209	Baby Food	Baby Food	Baby Food	Food	5 oz	Gerber	Rowan Warehouse
1209	43294001	1st Foods Squash	209	Baby Food	Baby Food	Baby Food	Food	5 oz	Gerber	Rowan Warehouse
1210	43295001	1st Foods Sweet Potatoes	209	Baby Food	Baby Food	Baby Food	Food	5 oz	Gerber	Rowan Warehouse
1211	43296001	Cereal Multigrain	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1212	43297001	Cereal Multigrain & Apple Sweet Potato	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1213	43298001	Cereal Oatmeal	209	Baby Food	Baby Food	Baby Food	Food	16 oz	Gerber	Rowan Warehouse
1214	43299001	Cereal Oatmeal & Banana	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1215	43300001	Cereal Oatmeal & Peach Apple	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1216	43301001	Cereal Rice	209	Baby Food	Baby Food	Baby Food	Food	16 oz	Gerber	Rowan Warehouse
1217	43302001	Cereal Rice	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1218	43303001	Cereal Rice & Banana Apple	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1219	43304001	Cereal Rice DHA Probotic	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1220	43305001	Cereal Single Grain Oatmeal	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1221	43306001	Cereal Whole Wheat	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1222	43307001	DHA Organic Macaroni & Cheese With Vegetables	209	Baby Food	Baby Food	Baby Food	Food	2 pkg	Gerber	Rowan Warehouse
1223	43308001	Organic Pouch Apple Blackberry	209	Baby Food	Baby Food	Baby Food	Food	3.5 oz	Gerber	Rowan Warehouse
1224	43309001	Organic Pouch Apples & Summer Peachs	209	Baby Food	Baby Food	Baby Food	Food	3.5 oz	Gerber	Rowan Warehouse
1225	43310001	Organic Pouch Banana Mango	209	Baby Food	Baby Food	Baby Food	Food	3.5 oz	Gerber	Rowan Warehouse
1226	43311001	Organic Pouch Banana Squash	209	Baby Food	Baby Food	Baby Food	Food	3.5 oz	Gerber	Rowan Warehouse
1227	43312001	Organic Pouch Pear Peach Strawberry	209	Baby Food	Baby Food	Baby Food	Food	3.5 oz	Gerber	Rowan Warehouse
1228	43313001	Stage 2 Apple Banana Strawberry	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1229	43314001	Stage 2 Apple Blueberry	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Gerber	Rowan Warehouse
1230	43315001	Stage 2 Apple Blueberry	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1231	43316001	Stage 2 Apple Strawberry Banana	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Gerber	Rowan Warehouse
1232	43317001	Stage 2 Apples	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1233	43318001	Stage 2 Apples & Cherries	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1234	43319001	Stage 2 Apples & Mangos With Rice Cereal	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1235	43320001	Stage 2 Applesauce	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Gerber	Rowan Warehouse
1236	43321001	Stage 2 Applesauce	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1237	43322001	Stage 2 Apricots W/ Mixed Fruit	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1238	43323001	Stage 2 Banana & Orange Medley	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1239	43324001	Stage 2 Banana & Plum Grape	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1240	43325001	Stage 2 Bananas	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Gerber	Rowan Warehouse
1241	43326001	Stage 2 Bananas	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1242	43327001	Stage 2 Bananas & Mixed Berries	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1243	43328001	Stage 2 Bananas W/ Apples & Pears	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1244	43329001	Stage 2 Beef & Gravy	209	Baby Food	Baby Food	Baby Food	Food	2.5 oz	Gerber	Rowan Warehouse
1245	43330001	Stage 2 Blended Fruits With Oatmeal	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1246	43331001	Stage 2 Carrots	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1247	43332001	Stage 2 Carrots	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1248	43333001	Stage 2 Chicken & Gravy	209	Baby Food	Baby Food	Baby Food	Food	2.5 oz	Gerber	Rowan Warehouse
1249	43334001	Stage 2 Chicken Noodle	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1250	43335001	Stage 2 Green Beans	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Gerber	Rowan Warehouse
1251	43336001	Stage 2 Green Beans	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1252	43337001	Stage 2 Green Beans	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1253	43338001	Stage 2 Hawaiian Delight	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1254	43339001	Stage 2 Mac & Cheese With Vegetables	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1255	43340001	Stage 2 Mixed Vegetables	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1256	43341001	Stage 2 Organic Harvest Vegetables With Mixed Grains	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1257	43342001	Stage 2 Peaches	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1258	43343001	Stage 2 Pear & Cinnamon With Oatmeal	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1259	43344001	Stage 2 Pears	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Gerber	Rowan Warehouse
1260	43345001	Stage 2 Pears	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1261	43346001	Stage 2 Pears	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1262	43347001	Stage 2 Pears & Pineapple	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1263	43348001	Stage 2 Peas	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Gerber	Rowan Warehouse
1264	43349001	Stage 2 Peas	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1265	43350001	Stage 2 Peas	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1266	43351001	Stage 2 Prunes With Apples	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1267	43352001	Stage 2 Squash	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Gerber	Rowan Warehouse
1268	43353001	Stage 2 Squash	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1269	43354001	Stage 2 Sweet Potato & Turkey With Whole Grains	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1270	43355001	Stage 2 Sweet Potatoes	209	Baby Food	Baby Food	Baby Food	Food	4 oz	Gerber	Rowan Warehouse
1271	43356001	Stage 2 Sweet Potatoes	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1272	43357001	Stage 2 Sweet Potatoes With Corn	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1273	43358001	Stage 2 Turkey & Rice Dinner	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1274	43359001	Stage 2 Vanilla Custard With Bananas	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1275	43360001	Stage 2 Vegetable Beef	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1276	43361001	Stage 2 Vegetable Chicken	209	Baby Food	Baby Food	Baby Food	Food	7 oz	Gerber	Rowan Warehouse
1277	43362001	Stage 3 Apple Banana Peach	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1278	43363001	Stage 3 Apple Mango Kiwi	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1279	43364001	Stage 3 Apples & Cinnamon With Oatmeal	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1280	43365001	Stage 3 Banana Strawberry	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1281	43366001	Stage 3 Bananas	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1282	43367001	Stage 3 Broccoli & Carrots	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1283	43368001	Stage 3 Chicken Noodle	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1284	43369001	Stage 3 Fruit Medley Dessert	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1285	43370001	Stage 3 Lasagna	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1286	43371001	Stage 3 Mixed Vegetables & Chicken	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1287	43372001	Stage 3 Oatmeal Apple Cinnamon	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1288	43373001	Stage 3 Pasta Primavera	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1289	43374001	Stage 3 Pears	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1290	43375001	Stage 3 Spaghetti With Beef	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1291	43376001	Stage 3 Sweet Potatoes	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1292	43377001	Stage 3 Turkey & Rice	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1293	43378001	Stage 3 Vegetables & Beef	209	Baby Food	Baby Food	Baby Food	Food	6 oz	Gerber	Rowan Warehouse
1294	43379001	Yogurt Blends Banana	209	Baby Food	Baby Food	Baby Food	Food	14 oz	Gerber	Rowan Warehouse
1295	43380001	Yogurt Blends Blueberry With Whole Grains	209	Baby Food	Baby Food	Baby Food	Food	14 oz	Gerber	Rowan Warehouse
1296	43381001	Yogurt Blends Strawberry	209	Baby Food	Baby Food	Baby Food	Food	8 oz	Gerber	Rowan Warehouse
1297	43382001	Genteel Extra Lean Hamburger	65	Hamburger	Meat	Meat	Food	8.3	Genteel	Rowan Warehouse
1298	43383001	Genteel Seasoned Hamburger	65	Hamburger	Meat	Meat	Food	9.1	Genteel	Rowan Warehouse
1299	43384001	Cheerios Apple Cinnamon Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12.9 oz	General Mills	Rowan Warehouse
1300	43385001	Cheerios Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	14 oz	General Mills	Rowan Warehouse
1301	43386001	Cheerios Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	36 oz	General Mills	Rowan Warehouse
1302	43387001	Cheerios Chocolate Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	11.25 oz	General Mills	Rowan Warehouse
1303	43388001	Cheerios Frosted Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12 oz	General Mills	Rowan Warehouse
1304	43389001	Cheerios Fruity Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12 oz	General Mills	Rowan Warehouse
1305	43390001	Cheerios Honey Nut Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12.25 oz	General Mills	Rowan Warehouse
1306	43391001	Cheerios Honey Nut Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	43.2 oz	General Mills	Rowan Warehouse
1307	43392001	Cheerios Honey Nut Medley Crunch Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	13.1 oz	General Mills	Rowan Warehouse
1308	43393001	Cheerios Multi Grain Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	34.2 oz	General Mills	Rowan Warehouse
1309	43394001	Cheerios Multi Grain Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	9 oz	General Mills	Rowan Warehouse
1310	43395001	Cheerios Multi Grain Peanut Butter Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	11.3 oz	General Mills	Rowan Warehouse
1311	43396001	Chex Apple Cinnamon Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	13.8 oz	General Mills	Rowan Warehouse
1312	43397001	Chex Chocolate Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	14.25 oz	General Mills	Rowan Warehouse
1313	43398001	Chex Cinnamon Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	13.5 oz	General Mills	Rowan Warehouse
1314	43399001	Chex Corn Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	14 oz	General Mills	Rowan Warehouse
1315	43400001	Chex Honey Nut Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	13.8 oz	General Mills	Rowan Warehouse
1316	43401001	Chex Rice Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	12.8 oz	General Mills	Rowan Warehouse
1317	43402001	Fiber One Blueberry Streusel Bar	35	Cereal	Breakfast Foods	Breakfast Foods	Food	7.1 oz	General Mills	Rowan Warehouse
1318	43403001	Fiber One Strawberry Streusel Bar	35	Cereal	Breakfast Foods	Breakfast Foods	Food	7.1 oz	General Mills	Rowan Warehouse
1319	43404001	Total Whole Grain Cereal	35	Cereal	Breakfast Foods	Breakfast Foods	Food	10.6 oz	General Mills	Rowan Warehouse
1320	43405001	PopCorners Sea Salt	4	Spices	Baking Goods	Baking Products	Food	5 oz	Gefen	Rowan Warehouse
1321	43406001	G2 Lime	52	Flavored Drinks	Drinks	Beverages	Drink	8 pkg	Gatorade	Rowan Warehouse
1322	43407001	Gatorade Sports Drink	52	Flavored Drinks	Drinks	Beverages	Drink	8/20 oz	Gatorade	Rowan Warehouse
1323	43408001	Sports Drink Strawberry Lemonade	52	Flavored Drinks	Drinks	Beverages	Drink	32 oz	Gatorade	Rowan Warehouse
1324	43409001	Doritos & Cheetos Mix 2Go	12	Chips	Snack Foods	Snack Foods	Food	20 ct	Frito Lay	Rowan Warehouse
1325	43410001	Doritos Cool Ranch	12	Chips	Snack Foods	Snack Foods	Food	1.12 oz	Frito Lay	Rowan Warehouse
1326	43411001	Doritos Cool Ranch	12	Chips	Snack Foods	Snack Foods	Food	9.75 oz	Frito Lay	Rowan Warehouse
1327	43412001	Doritos Jacked Ranch Dipped Hot Wings	12	Chips	Snack Foods	Snack Foods	Food	9.25 oz	Frito Lay	Rowan Warehouse
1328	43413001	Doritos Mix Cheese Explosion	12	Chips	Snack Foods	Snack Foods	Food	9.25 oz	Frito Lay	Rowan Warehouse
1329	43414001	Doritos Mix Taco Explosion	12	Chips	Snack Foods	Snack Foods	Food	9.25 oz	Frito Lay	Rowan Warehouse
1330	43415001	Doritos Nacho Cheese	12	Chips	Snack Foods	Snack Foods	Food	1.12 oz	Frito Lay	Rowan Warehouse
1331	43416001	Doritos Nacho Cheese	12	Chips	Snack Foods	Snack Foods	Food	15 oz	Frito Lay	Rowan Warehouse
1332	43417001	Doritos Nacho Cheese	12	Chips	Snack Foods	Snack Foods	Food	3.13 oz	Frito Lay	Rowan Warehouse
1333	43418001	Doritos Nacho Cheese	12	Chips	Snack Foods	Snack Foods	Food	9.75 oz	Frito Lay	Rowan Warehouse
1334	43419001	Doritos Simply Organic White Cheddar Tortilla Chips	12	Chips	Snack Foods	Snack Foods	Food	7.5 oz	Frito Lay	Rowan Warehouse
1335	43420001	Doritos Spicy Nacho	12	Chips	Snack Foods	Snack Foods	Food	9.75 oz	Frito Lay	Rowan Warehouse
1336	43421001	Doritos Spicy Sweet Chili	12	Chips	Snack Foods	Snack Foods	Food	9.75 oz	Frito Lay	Rowan Warehouse
1337	43422001	Doritos Taco Tortilla Chips	12	Chips	Snack Foods	Snack Foods	Food	9.75 oz	Frito Lay	Rowan Warehouse
1338	43423001	Lays Dip French Onion	12	Chips	Snack Foods	Snack Foods	Food	15 oz	Frito Lay	Rowan Warehouse
1339	43424001	Lays Dip Ranch	12	Chips	Snack Foods	Snack Foods	Food	15 oz	Frito Lay	Rowan Warehouse
1340	43425001	Lays Kettle Cooked Cream Cheese & Chive	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1341	43426001	Lays Kettle Cooked Jalapeno	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1342	43427001	Lays Kettle Cooked Jalapeno Cheddar	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1343	43428001	Lays Kettle Cooked Lattice Cut Sea Salt	12	Chips	Snack Foods	Snack Foods	Food	7 oz	Frito Lay	Rowan Warehouse
1344	43429001	Lays Kettle Cooked Lightly Salted Olive Oil & Herb	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1345	43430001	Lays Kettle Cooked Mesquite BBQ	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1346	43431001	Lays Kettle Cooked Original	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1347	43432001	Lays Kettle Cooked Reduced Fat	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1348	43433001	Lays Kettle Cooked Sea Salt & Cracked Pepper	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1349	43434001	Lays Kettle Cooked Sea Salt & Vinegar	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1350	43435001	Lays Poppables Sea Salt	12	Chips	Snack Foods	Snack Foods	Food	5 oz	Frito Lay	Rowan Warehouse
1351	43436001	Lays Poppables White Cheddar	12	Chips	Snack Foods	Snack Foods	Food	5 oz	Frito Lay	Rowan Warehouse
1352	43437001	Lays Potato Chips Baked BBQ	12	Chips	Snack Foods	Snack Foods	Food	6.25 oz	Frito Lay	Rowan Warehouse
1353	43438001	Lays Potato Chips BBQ	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1354	43439001	Lays Potato Chips BBQ	12	Chips	Snack Foods	Snack Foods	Food	9.5 oz	Frito Lay	Rowan Warehouse
1355	43440001	Lays Potato Chips Cheddar & Sour Cream	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1356	43441001	Lays Potato Chips Classic	12	Chips	Snack Foods	Snack Foods	Food	10 oz	Frito Lay	Rowan Warehouse
1357	43442001	Lays Potato Chips Classic	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1358	43443001	Lays Potato Chips Honey BBQ	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1359	43444001	Lays Potato Chips Lightly Salted	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1360	43445001	Lays Potato Chips Lightly Salted	12	Chips	Snack Foods	Snack Foods	Food	9.5 oz	Frito Lay	Rowan Warehouse
1361	43446001	Lays Potato Chips Lightly Salted BBQ	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1362	43447001	Lays Potato Chips Original	12	Chips	Snack Foods	Snack Foods	Food	15.25 oz	Frito Lay	Rowan Warehouse
1363	43448001	Lays Potato Chips Oven Baked Original	12	Chips	Snack Foods	Snack Foods	Food	6.25 oz	Frito Lay	Rowan Warehouse
1364	43449001	Lays Potato Chips Salt & Vinegar	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1365	43450001	Lays Potato Chips Sour Cream & Onion	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1366	43451001	Lays Potato Chips Sour Cream & Onion	12	Chips	Snack Foods	Snack Foods	Food	9.5 oz	Frito Lay	Rowan Warehouse
1367	43452001	Lays Potato Chips Sweet Southern Heat BBQ	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1368	43453001	Lays Potato Chips Wavy	12	Chips	Snack Foods	Snack Foods	Food	10 oz	Frito Lay	Rowan Warehouse
1369	43454001	Lays Potato Chips Wavy	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1370	43455001	Lays Potato Chips Wavy Hickory BBQ	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1371	43456001	Lays Potato Chips Wavy Lightly Salted	12	Chips	Snack Foods	Snack Foods	Food	7.75 oz	Frito Lay	Rowan Warehouse
1372	43457001	Lays Stax Cheddar	12	Chips	Snack Foods	Snack Foods	Food	5.5 oz	Frito Lay	Rowan Warehouse
1373	43458001	Lays Stax Original	12	Chips	Snack Foods	Snack Foods	Food	5.75 oz	Frito Lay	Rowan Warehouse
1374	43459001	Lays Stax Salt & Vinegar	12	Chips	Snack Foods	Snack Foods	Food	5.5 oz	Frito Lay	Rowan Warehouse
1375	43460001	Lays Stax Sour Cream & Onion	12	Chips	Snack Foods	Snack Foods	Food	5.5 oz	Frito Lay	Rowan Warehouse
1376	43461001	Lays Variety Pack Fun Time Mix	12	Chips	Snack Foods	Snack Foods	Food	32 ct	Frito Lay	Rowan Warehouse
1377	43462001	Lays Variety Pack Party Mix	12	Chips	Snack Foods	Snack Foods	Food	32 ct	Frito Lay	Rowan Warehouse
1378	43463001	Ruffles Oven Baked Cheddar & Sour Cream	12	Chips	Snack Foods	Snack Foods	Food	6.25 oz	Frito Lay	Rowan Warehouse
1379	43464001	Ruffles Oven Baked Garlic & Ranch	12	Chips	Snack Foods	Snack Foods	Food	6.25 oz	Frito Lay	Rowan Warehouse
1380	43465001	Ruffles Oven Baked Original	12	Chips	Snack Foods	Snack Foods	Food	6.25 oz	Frito Lay	Rowan Warehouse
1381	43466001	Ruffles Potato Chips All Dressed	12	Chips	Snack Foods	Snack Foods	Food	8.5 oz	Frito Lay	Rowan Warehouse
1382	43467001	Ruffles Potato Chips Cheddar & Sour Cream	12	Chips	Snack Foods	Snack Foods	Food	8.5 oz	Frito Lay	Rowan Warehouse
1383	43468001	Ruffles Potato Chips Classic Hot Wings	12	Chips	Snack Foods	Snack Foods	Food	8.5 oz	Frito Lay	Rowan Warehouse
1384	43469001	Ruffles Potato Chips Flamin Hot	12	Chips	Snack Foods	Snack Foods	Food	8.5 oz	Frito Lay	Rowan Warehouse
1385	43470001	Ruffles Potato Chips Jalapeno Ranch	12	Chips	Snack Foods	Snack Foods	Food	8.5 oz	Frito Lay	Rowan Warehouse
1386	43471001	Ruffles Potato Chips Loaded Bacon And Cheddar	12	Chips	Snack Foods	Snack Foods	Food	8.5 oz	Frito Lay	Rowan Warehouse
1387	43472001	Ruffles Potato Chips Original	12	Chips	Snack Foods	Snack Foods	Food	13.5 oz	Frito Lay	Rowan Warehouse
1388	43473001	Ruffles Potato Chips Original	12	Chips	Snack Foods	Snack Foods	Food	8.5 oz	Frito Lay	Rowan Warehouse
1389	43474001	Ruffles Potato Chips Reduced Fat	12	Chips	Snack Foods	Snack Foods	Food	8.5 oz	Frito Lay	Rowan Warehouse
1390	43475001	Ruffles Potato Chips Sour Cream & Onion	12	Chips	Snack Foods	Snack Foods	Food	8.5 oz	Frito Lay	Rowan Warehouse
1391	43476001	Ruffles Simply Sea Salted	12	Chips	Snack Foods	Snack Foods	Food	8 oz	Frito Lay	Rowan Warehouse
1392	43477001	Tostitos Bite Size Rounds	12	Chips	Snack Foods	Snack Foods	Food	13 oz	Frito Lay	Rowan Warehouse
1393	43478001	Tostitos Cantina Thin & Crispy	12	Chips	Snack Foods	Snack Foods	Food	9 oz	Frito Lay	Rowan Warehouse
1394	43479001	Tostitos Cantina Traditional	12	Chips	Snack Foods	Snack Foods	Food	12 oz	Frito Lay	Rowan Warehouse
1395	43480001	Tostitos Dip Creamy Spinach	83	Dips	Snack Foods	Snack Foods	Food	15 oz	Frito Lay	Rowan Warehouse
1396	43481001	Tostitos Dip Medium Queso Blanco	83	Dips	Snack Foods	Snack Foods	Food	15 oz	Frito Lay	Rowan Warehouse
1397	43482001	Tostitos Dip Medium Salsa Con Queso	83	Dips	Snack Foods	Snack Foods	Food	15 oz	Frito Lay	Rowan Warehouse
